time,EpTO-100-1sec-0.000000,EpTO-100-1sec-0.250000,EpTO-100-1sec-0.500000,EpTO-100-1sec-0.750000,EpTO-100-1sec-1.000000,EpTO-50-1sec-0.000000,EpTO-50-1sec-0.250000,EpTO-50-1sec-0.500000,EpTO-50-1sec-0.750000,EpTO-50-1sec-1.000000,EpTO-50-2sec-0.000000,EpTO-50-2sec-0.250000,EpTO-50-2sec-0.500000,EpTO-50-2sec-0.750000,EpTO-50-2sec-1.000000,EpTO-add-suspend-0.000000,EpTO-add-suspend-0.250000,EpTO-add-suspend-0.500000,EpTO-add-suspend-0.750000,EpTO-add-suspend-1.000000,EpTO-suspend-0.000000,EpTO-suspend-0.250000,EpTO-suspend-0.500000,EpTO-suspend-0.750000,EpTO-suspend-1.000000,JGroups-100-1sec-0.000000,JGroups-100-1sec-0.250000,JGroups-100-1sec-0.500000,JGroups-100-1sec-0.750000,JGroups-100-1sec-1.000000,JGroups-50-1sec-0.000000,JGroups-50-1sec-0.250000,JGroups-50-1sec-0.500000,JGroups-50-1sec-0.750000,JGroups-50-1sec-1.000000,JGroups-50-2sec-0.000000,JGroups-50-2sec-0.250000,JGroups-50-2sec-0.500000,JGroups-50-2sec-0.750000,JGroups-50-2sec-1.000000,JGroups-add-suspend-coord-0.000000,JGroups-add-suspend-coord-0.250000,JGroups-add-suspend-coord-0.500000,JGroups-add-suspend-coord-0.750000,JGroups-add-suspend-coord-1.000000,JGroups-add-suspend-nocoord-0.000000,JGroups-add-suspend-nocoord-0.250000,JGroups-add-suspend-nocoord-0.500000,JGroups-add-suspend-nocoord-0.750000,JGroups-add-suspend-nocoord-1.000000,JGroups-suspend-coord-0.000000,JGroups-suspend-coord-0.250000,JGroups-suspend-coord-0.500000,JGroups-suspend-coord-0.750000,JGroups-suspend-coord-1.000000,JGroups-suspend-nocoord-0.000000,JGroups-suspend-nocoord-0.250000,JGroups-suspend-nocoord-0.500000,JGroups-suspend-nocoord-0.750000,JGroups-suspend-nocoord-1.000000
1287,0.205644,0.3744285,0.4327445,0.49430025,0.723856,0.224771,0.324952,0.3663855,0.40749025,0.539164,0.4044,0.6685285,0.7521975,0.8279655,1.123746,0,0.30778175,0.398934,0.47260725,0.785562,0,0.274289,0.3391425,0.39281875,0.65798,0.00776,0.0120785,0.0134265,0.02006,0.944307,0.007873,0.009409,0.010219,0.01208,0.421106,0.017816,0.01927225,0.020092,0.02366725,0.898325,0,0.009865,0.011545,0.013892,0.799684,0.000159,0.00989375,0.0116745,0.01386125,0.825579,0.000157,0.00876775,0.0102755,0.01205675,0.699181,0,0.00856975,0.009878,0.01208725,0.638275
1288,0.195804,0.37396875,0.437202,0.49147275,0.802199,0.22207,0.32286375,0.366544,0.407202,0.561509,0.409298,0.66558425,0.748415,0.8258985,1.145046,0,0.31071025,0.4000485,0.4697105,0.71957,0,0.2762455,0.3321215,0.39070125,0.653153,0.008868,0.0119425,0.0132755,0.016458,1.031001,0.007872,0.00955175,0.01042,0.0139055,0.42322,0.017472,0.019123,0.020016,0.02296925,0.898033,0.000318,0.0098895,0.0114915,0.0137485,1.003188,0.000228,0.0098985,0.01171,0.0144015,0.878829,0.000159,0.00879325,0.0104495,0.012907,0.707166,0,0.00853425,0.0099225,0.011745,0.624679
1289,0.192887,0.37714275,0.4356245,0.50016475,0.706495,0.217813,0.3215685,0.364431,0.40906125,0.557316,0.39776,0.663548,0.746402,0.82520425,1.158053,0,0.30724375,0.395316,0.4694015,0.876989,0,0.27603525,0.3317525,0.38774525,0.666877,0.008443,0.0121005,0.0134345,0.01629175,0.927557,0.007914,0.009378,0.0101215,0.01363425,0.418386,0.017143,0.0191315,0.0200315,0.0234705,0.921435,0.000317,0.00993425,0.011611,0.0139245,0.808569,0.000158,0.00992325,0.0117695,0.01550875,0.796105,0.000159,0.0088165,0.0102905,0.01225925,0.620126,0.000159,0.00864575,0.0100985,0.0120535,0.746613
1290,0.197555,0.374015,0.435967,0.5000005,0.715498,0.216123,0.32153,0.3650775,0.40605625,0.536421,0.38807,0.66171575,0.751486,0.826805,1.146046,0,0.304862,0.3956055,0.47018325,0.756962,0,0.275528,0.336824,0.39353375,0.599291,0.00822,0.0120365,0.013563,0.0208655,0.983894,0.007912,0.009432,0.01019,0.0141775,0.438869,0.017486,0.01921275,0.019963,0.0232975,0.898084,0.000318,0.0098775,0.0114815,0.013952,0.830199,0.000243,0.009777,0.011407,0.01379725,0.868203,0,0.00889975,0.010362,0.0126385,0.626327,0,0.00861075,0.0101005,0.01281125,0.624389
1291,0.224688,0.3746525,0.4341335,0.501035,0.7672,0.214738,0.3217555,0.3605345,0.40481175,0.547136,0.407476,0.658707,0.747748,0.82468125,1.15257,0,0.31148625,0.39999,0.4661895,0.689137,0,0.2767445,0.3328315,0.388591,0.626654,0.008359,0.0121565,0.013541,0.01866,1.006294,0.008031,0.00946675,0.0102095,0.01176225,0.432481,0.017019,0.0191515,0.0199125,0.0224715,0.899026,8.4E-05,0.0100485,0.011529,0.0135275,0.847445,0.000243,0.0098435,0.011462,0.0129465,0.915598,0,0.00873875,0.0103015,0.01236525,0.66279,0,0.0086445,0.010041,0.011978,0.668877
1292,0.240932,0.38006925,0.432355,0.49418775,0.77257,0.22051,0.32105225,0.3623295,0.40645,0.539728,0.41108,0.66138225,0.7423525,0.82290475,1.168942,0,0.30450575,0.394418,0.4686535,0.713539,0,0.272111,0.3362355,0.39335775,0.576936,0.008081,0.0119055,0.0135395,0.01702625,0.968704,0.007914,0.00934425,0.0100115,0.0111325,0.420997,0.017249,0.0191195,0.019884,0.02128925,0.901682,0.000159,0.00987125,0.011316,0.0133045,0.838769,0.000158,0.00972025,0.0114605,0.013569,0.873931,0,0.00883025,0.0104415,0.012305,0.650751,0,0.00855575,0.0100285,0.01198875,0.654088
1293,0.171066,0.3754515,0.430572,0.48892175,0.77426,0.213039,0.3190045,0.3629305,0.40155575,0.555811,0.391114,0.6682185,0.7523805,0.821877,1.141018,0,0.30448125,0.3990455,0.46402775,0.692171,0,0.27601,0.3342125,0.38975475,0.718561,0.008425,0.01213575,0.0134045,0.0165445,0.963988,0.007914,0.009407,0.0101975,0.01126375,0.427645,0.017019,0.01896675,0.019939,0.02109325,0.948354,0,0.0098485,0.0114515,0.01357225,0.793249,0.000316,0.0098405,0.011407,0.0139865,0.868479,0.000159,0.0088285,0.0102935,0.01286575,0.666582,0,0.0085915,0.010009,0.012059,0.623392
1294,0.203558,0.3755745,0.436675,0.4921775,0.737757,0.213907,0.32256525,0.361914,0.4046695,0.563154,0.408106,0.664601,0.7479265,0.82883325,1.147288,0,0.30539925,0.4008915,0.47304175,0.726257,0,0.2745445,0.33883,0.3920965,0.720117,0.008264,0.01211775,0.0134,0.016354,1.028716,0.007553,0.0094335,0.010252,0.013812,0.421548,0.017019,0.01909425,0.01995,0.02351575,0.906741,0.000318,0.00989275,0.011658,0.014423,0.872763,0.000159,0.00992025,0.011642,0.014665,0.886249,0,0.00878625,0.0104415,0.01246175,0.681138,8.4E-05,0.0086335,0.0101075,0.01235925,0.597125
1295,0.194887,0.3762315,0.430095,0.49229375,0.728003,0.222558,0.32055425,0.362842,0.4041085,0.545161,0.413118,0.65752175,0.7445225,0.82049575,1.10849,0,0.30880925,0.396771,0.470339,0.729221,0,0.27180925,0.3372165,0.39229325,0.817471,0.008332,0.0121,0.0134885,0.01726025,0.995798,0.007914,0.0094735,0.010219,0.01198525,0.430602,0.017235,0.019166,0.0200505,0.022893,0.902485,0.000243,0.009852,0.0114535,0.01394,0.790491,0.000158,0.009847,0.0116135,0.0138045,0.88251,0.000159,0.00877875,0.010321,0.01237825,0.662343,0,0.00873675,0.010129,0.012793,0.625332
1296,0.201046,0.37542475,0.4343825,0.49536025,0.745886,0.222527,0.32181525,0.363575,0.404891,0.529314,0.399608,0.66307,0.7465715,0.82401,1.133092,0,0.31153375,0.3988495,0.46173325,0.720651,0,0.27352,0.3360455,0.39247675,0.680106,0.008515,0.012106,0.0135075,0.02065775,0.951224,0.006581,0.009628,0.010445,0.0140715,0.420579,0.01716,0.018926,0.019832,0.02279725,0.888662,0.000317,0.00976425,0.0114085,0.01418275,0.934614,0.000158,0.00990675,0.011507,0.0135285,0.855139,0,0.008868,0.010495,0.01257725,0.65218,0,0.0086895,0.009975,0.01194325,0.675751
1297,0.201081,0.37389125,0.436367,0.49856775,0.768288,0.226431,0.321203,0.3606305,0.40392725,0.536727,0.412346,0.6640675,0.75066,0.8288935,1.1416,0,0.30089925,0.3991095,0.4669215,0.726434,0,0.270699,0.334867,0.39292775,0.685171,0.008264,0.01204675,0.013505,0.0192605,0.981741,0.00771,0.0095615,0.010375,0.014532,0.47108,0.017242,0.01900025,0.019885,0.0217,0.887214,0,0.009885,0.0115415,0.01399375,0.821326,0.000158,0.009852,0.011706,0.014367,0.968543,0.000159,0.00880525,0.010356,0.01236925,0.631713,0,0.0085665,0.010012,0.012316,0.659265
1298,0.177561,0.37389425,0.4308825,0.498632,0.735652,0.227106,0.32404775,0.3611545,0.40493375,0.552781,0.376642,0.6650835,0.7536145,0.83473175,1.153781,0,0.30056475,0.3968855,0.47059675,0.759271,0,0.27801675,0.334949,0.3898945,0.645336,0.008501,0.012125,0.0133625,0.01633925,0.910673,0.007501,0.00946475,0.0104905,0.0139655,0.465455,0.016971,0.019021,0.0199305,0.02338475,0.94867,0.000159,0.009874,0.0114765,0.0137925,0.948512,0.000159,0.0097605,0.011539,0.0137205,0.815067,0.000158,0.00883675,0.0103345,0.0127965,0.73938,0,0.00860625,0.0100915,0.01214475,0.651935
1299,0.212166,0.382193,0.4326665,0.49419225,0.743431,0.224323,0.32352675,0.3629655,0.407426,0.553357,0.393528,0.6700745,0.750961,0.83025775,1.14593,0,0.30014825,0.3905265,0.473328,0.710033,0,0.2750415,0.3361965,0.39190525,0.680771,0.009147,0.0120885,0.0134035,0.016176,0.907417,0.007501,0.00947775,0.0103055,0.0133475,0.427496,0.017019,0.01902075,0.019898,0.0218285,0.882159,0.000243,0.009887,0.01158,0.01379875,0.79202,0.000159,0.00995925,0.0114645,0.01331275,0.850038,0,0.008591,0.010351,0.012333,0.702708,0.000158,0.00864725,0.010036,0.012392,0.60883
1300,0.221117,0.377083,0.426851,0.4885035,0.721338,0.225836,0.32268525,0.366547,0.40724675,0.556204,0.38692,0.665637,0.747122,0.82519825,1.142754,0,0.30234725,0.396618,0.465073,0.734843,0,0.27327375,0.334254,0.38852975,0.620972,0.008417,0.01198925,0.0134235,0.01764875,0.975315,0.007585,0.00943875,0.010146,0.01134275,0.420576,0.016605,0.01905025,0.019796,0.0211915,0.881058,0.000317,0.00982325,0.011317,0.01317875,0.779652,0.000158,0.00993025,0.0115625,0.01383875,0.896006,0,0.0088555,0.010519,0.01257325,0.662354,0,0.00867575,0.01004,0.011946,0.626207
1301,0.182732,0.37619,0.4321145,0.48770025,0.719762,0.223059,0.32286475,0.366455,0.40524175,0.5508,0.399162,0.6708535,0.7495765,0.82832175,1.151927,0,0.304502,0.398509,0.46525675,0.726758,0,0.27908275,0.335778,0.393176,0.637822,0.008578,0.011885,0.013415,0.01718825,0.981616,0.007501,0.009456,0.010212,0.0114375,0.425644,0.017144,0.0190125,0.019768,0.0210385,0.89927,0.000317,0.00986275,0.0114555,0.01359175,0.852978,0.000317,0.0096825,0.011355,0.01381,0.832089,0.000159,0.00879,0.010386,0.01219175,0.624291,0.000159,0.0085275,0.0100195,0.0120835,0.589041
1302,0.180508,0.37111125,0.4290685,0.49168075,0.685151,0.222152,0.322274,0.365856,0.4024115,0.565167,0.41098,0.666011,0.751727,0.8263425,1.140601,0,0.30862125,0.399875,0.466648,0.76679,0,0.27410625,0.333727,0.3910435,0.740924,0.008725,0.0119615,0.0132915,0.01634625,0.952157,0.007571,0.00947725,0.010114,0.01392075,0.434581,0.01706,0.01902175,0.0198175,0.02380425,0.883009,0.000159,0.0099595,0.011566,0.014522,0.857676,0.000317,0.00990275,0.011644,0.0140255,0.839308,0.000157,0.00891525,0.010406,0.012524,0.653756,0,0.00860775,0.0099135,0.01234175,0.677144
1303,0.206012,0.37704275,0.4362705,0.493117,0.813993,0.222337,0.32303875,0.364836,0.403968,0.548081,0.392748,0.66377,0.752784,0.82865025,1.122228,0,0.3073765,0.3988285,0.4716925,0.767314,0,0.2737625,0.3394905,0.3921605,0.624941,0.008538,0.01214675,0.0132895,0.01635375,0.959609,0.007501,0.00945075,0.010258,0.012413,0.427805,0.01756,0.0190905,0.019827,0.023389,0.89159,0,0.00986725,0.011605,0.014018,0.823631,0.000159,0.009863,0.0116545,0.0137625,0.79891,0.000159,0.00881,0.0103855,0.012311,0.643221,0,0.0083635,0.0100015,0.01253725,0.60346
1304,0.228686,0.38156275,0.433745,0.495203,0.761556,0.227762,0.3228945,0.36354,0.40791925,0.537761,0.386274,0.66198275,0.754974,0.82630775,1.143762,0,0.3051375,0.398449,0.465261,0.83876,0,0.2771785,0.3364195,0.3900705,0.703209,0.00822,0.01210725,0.013465,0.020654,1.000937,0.007501,0.00937825,0.0101975,0.0137895,0.421684,0.017503,0.018978,0.019845,0.02366425,0.9124,0.000316,0.009814,0.0114,0.01414075,0.848472,0.000159,0.01000125,0.0118415,0.01455175,0.927515,8.4E-05,0.00889375,0.010526,0.01286025,0.628957,0,0.00861675,0.009951,0.01198925,0.624269
1305,0.205055,0.3776535,0.4382365,0.49871075,0.747999,0.227525,0.3229135,0.3629665,0.406787,0.555701,0.402486,0.6703815,0.753726,0.832322,1.122118,0,0.2963095,0.398936,0.46674125,0.79349,0,0.2732395,0.336012,0.396772,0.628737,0.007331,0.0121035,0.013404,0.019685,1.021957,0.007713,0.00940325,0.0102065,0.01406425,0.420315,0.01746,0.01901575,0.019734,0.022656,0.900184,0,0.00980925,0.0113805,0.01345125,0.854649,0.000159,0.009793,0.011818,0.01467725,0.852488,0.000157,0.0087885,0.01049,0.01209575,0.679497,0.000159,0.0085845,0.01016,0.012703,0.610888
1306,0.184823,0.37799,0.434762,0.49535525,0.779857,0.22505,0.32208275,0.3649385,0.40774925,0.549096,0.41946,0.66684925,0.745459,0.8261435,1.129107,0,0.30710175,0.397868,0.466973,0.793452,0,0.27156425,0.3344805,0.3878505,0.655271,0.008209,0.0119765,0.0132685,0.016577,0.911337,0.007773,0.0093255,0.01014,0.0131455,0.430597,0.017582,0.01915875,0.0199715,0.02344675,0.891039,0.000318,0.0099405,0.0114595,0.013719,0.84964,0.000159,0.00981425,0.0116005,0.01384525,1.000007,0,0.00890825,0.0104345,0.01245425,0.618745,0,0.0086515,0.0101365,0.01224925,0.666464
1307,0.179063,0.375581,0.4329695,0.4896065,0.758514,0.22737,0.32280875,0.362686,0.40405225,0.539891,0.416652,0.6648505,0.7451285,0.82748775,1.145378,0,0.30413725,0.4000935,0.471125,0.724353,0,0.276475,0.333812,0.39103025,0.64221,0.008302,0.01207175,0.013352,0.0168625,0.928956,0.007167,0.00936675,0.0101775,0.01283375,0.425139,0.016792,0.01895475,0.019866,0.021481,0.904821,0,0.0099525,0.0115015,0.01368175,0.901795,0.000159,0.00991075,0.0116125,0.01352425,0.856917,0,0.00881,0.010326,0.01266225,0.776411,0,0.00862125,0.0101,0.01227975,0.653208
1308,0.178178,0.3788195,0.4333545,0.48798575,0.772429,0.219394,0.3215865,0.362556,0.4057525,0.572461,0.41906,0.667874,0.7470275,0.825924,1.150535,0,0.306563,0.398085,0.47431975,0.767289,0,0.274786,0.336687,0.3964105,0.613339,0.008566,0.0121065,0.0133395,0.016891,0.964058,0.007648,0.0092875,0.010083,0.011774,0.426601,0.016465,0.01891475,0.019853,0.0215155,0.886949,0.000318,0.009679,0.0114425,0.013396,0.904748,0.000317,0.0097095,0.0115265,0.01382025,0.853683,0,0.00858075,0.0102775,0.0120945,0.639226,0,0.008595,0.010076,0.01231,0.652083
1309,0.19366,0.377476,0.429093,0.491879,0.717737,0.230631,0.322577,0.361759,0.403546,0.579588,0.405474,0.66776725,0.748649,0.8290795,1.148065,0,0.3085125,0.39736,0.46836475,0.805969,0,0.2737375,0.330787,0.38625675,0.61535,0.008495,0.0120765,0.0133415,0.01761375,0.97489,0.007648,0.00921375,0.010065,0.01138725,0.425221,0.017065,0.0189325,0.019712,0.02099825,0.879153,0.000159,0.0098095,0.0113975,0.0136915,0.811584,0.000158,0.0097765,0.011525,0.0136525,0.827215,0,0.00863525,0.010429,0.012472,0.603688,0,0.00854575,0.010147,0.0122705,0.648287
1310,0.197492,0.37467875,0.429915,0.491586,0.723224,0.223251,0.3222145,0.361199,0.4033415,0.568655,0.407992,0.6645515,0.745843,0.821993,1.129818,0,0.30338625,0.3986825,0.4693275,0.745023,0,0.2671615,0.3350065,0.39189075,0.677942,0.008509,0.01214425,0.013512,0.01893025,0.99025,0.007509,0.009457,0.010179,0.01300275,0.441001,0.017019,0.01896875,0.0199105,0.02331825,0.883268,0.000159,0.010022,0.0115835,0.01420925,0.78809,0.000159,0.0098865,0.011657,0.015389,0.867819,0,0.00869025,0.01022,0.012052,0.655701,0,0.00854125,0.010211,0.012054,0.799636
1311,0.232882,0.37557625,0.434517,0.4867985,0.739052,0.212904,0.31999925,0.3632695,0.40410625,0.549331,0.403706,0.66438625,0.7489755,0.8258005,1.14267,0,0.30968,0.3991895,0.47400375,0.755428,0,0.26980775,0.3357005,0.39483525,0.658632,0.00812,0.0120805,0.013295,0.01679675,0.953984,0.007509,0.00945075,0.010222,0.0116905,0.434063,0.016813,0.01894925,0.020153,0.02313875,0.889002,0.000159,0.00998275,0.011552,0.01368875,0.818009,0.000158,0.009803,0.0115015,0.01355925,0.876933,0,0.00866625,0.0103145,0.01202625,0.778664,0,0.00850775,0.010171,0.01451425,0.672139
1312,0.238308,0.3774135,0.430401,0.48759775,0.704043,0.217245,0.323332,0.361207,0.40490025,0.564522,0.39654,0.6610785,0.747199,0.82444725,1.093038,0,0.29991525,0.3981065,0.469315,0.776422,0,0.2744475,0.338744,0.391352,0.61188,0.008042,0.01220125,0.0135045,0.01980475,0.947762,0.007439,0.00945625,0.010337,0.01402175,0.430197,0.017019,0.0188475,0.0197625,0.021184,0.891774,0.000159,0.0098705,0.0114615,0.013647,0.845209,0.000159,0.01004375,0.011508,0.013875,0.807083,0,0.008695,0.010346,0.012728,0.719956,0,0.0084305,0.0100975,0.012454,0.688462
1313,0.232935,0.37395,0.4313675,0.49651925,0.749049,0.228195,0.322648,0.3633615,0.40336925,0.549682,0.403706,0.6641875,0.743893,0.82634775,1.157694,0,0.3084495,0.4026585,0.47544,0.801854,0,0.27434725,0.334393,0.396929,0.657187,0.008532,0.012123,0.013469,0.01899275,1.037131,0.007113,0.00949425,0.0103365,0.01420975,0.446115,0.017065,0.0189125,0.0198915,0.022568,0.888388,0.000242,0.00981325,0.011478,0.01401975,0.848318,0,0.009882,0.01163,0.01394675,0.765699,0,0.00868175,0.0102355,0.012093,0.721926,0,0.00858125,0.0100935,0.0120415,0.66755
1314,0.231133,0.3770355,0.430876,0.4872935,0.767216,0.228437,0.31981575,0.3636495,0.405112,0.543769,0.421086,0.662112,0.7475055,0.82292425,1.166498,0,0.3013665,0.4030595,0.47040875,0.70476,0,0.276892,0.331221,0.3911005,0.629618,0.008783,0.012047,0.013307,0.0163335,1.006983,0.006909,0.00933675,0.010257,0.0127925,0.421256,0.017064,0.019001,0.0199865,0.02308025,0.901058,0.000159,0.009862,0.0115895,0.01373625,0.782875,0.000159,0.009675,0.011511,0.01354625,0.765368,8.4E-05,0.00871975,0.0104455,0.012496,0.765232,0.000159,0.0086735,0.010174,0.01221575,0.689514
1315,0.215278,0.37099475,0.4250795,0.48892875,0.785621,0.225014,0.32482775,0.3622575,0.40952275,0.547179,0.398562,0.660693,0.745929,0.8244925,1.152519,0,0.31418525,0.4015375,0.47402775,0.808704,0,0.27353575,0.335309,0.3924375,0.634184,0.008796,0.012022,0.01334,0.0190675,0.988755,0.007291,0.00951075,0.010352,0.01300425,0.419881,0.016837,0.0191125,0.019908,0.02136775,0.891997,0.000158,0.0098335,0.0115285,0.01334025,0.819589,0,0.0100195,0.0116565,0.0140295,0.8694,0.000157,0.008662,0.0101665,0.01221875,0.651081,8.4E-05,0.00842225,0.009932,0.01207025,0.64062
1316,0.223603,0.37238675,0.4251735,0.4825045,0.846396,0.226,0.32189625,0.363295,0.40271225,0.545073,0.404922,0.6627535,0.7429355,0.833263,1.143192,0,0.30691175,0.4023525,0.47511,0.787386,0,0.2761025,0.3327465,0.38774475,0.657287,0.008783,0.01207075,0.013345,0.01709125,1.014419,0.007336,0.00938,0.010193,0.0111245,0.431632,0.017166,0.01905425,0.01994,0.0216805,0.907835,0.000158,0.0096595,0.0114505,0.01358875,0.85642,8.4E-05,0.00988125,0.011567,0.013522,0.831329,0,0.00865125,0.01027,0.01246125,0.649056,8.4E-05,0.00851125,0.010114,0.012001,0.649875
1317,0.230508,0.371711,0.4263565,0.4905235,0.765182,0.206182,0.324016,0.365174,0.40364475,0.524317,0.381022,0.666489,0.74284,0.8265735,1.201658,0,0.3085255,0.400638,0.4714395,0.693021,0,0.2730355,0.3367895,0.38936025,0.595532,0.00879,0.01203125,0.0132385,0.016267,0.912917,0.007336,0.009581,0.0102635,0.0115795,0.424107,0.017016,0.018923,0.0197415,0.020943,0.902491,0,0.009771,0.011594,0.01346775,0.790276,0.000243,0.0096665,0.011457,0.01384675,0.834803,0.000159,0.00863675,0.01029,0.01267025,0.654704,0,0.00860775,0.010088,0.01221475,0.664771
1318,0.226442,0.375935,0.428293,0.4873375,0.758304,8.4E-05,0.32336025,0.366404,0.4024775,0.55615,0.384382,0.66523675,0.754136,0.83253075,1.243001,0,0.3052285,0.4044585,0.47662725,0.738162,0,0.274976,0.335442,0.38811775,0.652463,0.008739,0.01216925,0.0134445,0.0182145,1.029035,0.007113,0.009527,0.0104145,0.01431325,0.424931,0.016784,0.019026,0.019942,0.02372125,0.909131,0,0.00984175,0.0115965,0.01422225,0.807335,0.000159,0.00994,0.0117555,0.0141415,0.838029,0,0.00845475,0.010095,0.01192425,0.596916,0.000158,0.0084645,0.0100585,0.0118625,0.617977
1319,0.201034,0.37370075,0.430097,0.491539,0.733131,0,0.32074725,0.3642215,0.40024675,0.546687,0.398556,0.6687125,0.7508875,0.835314,1.171056,0,0.31225475,0.404251,0.4787325,0.707503,0,0.27352025,0.337723,0.38940725,0.665167,0.008283,0.012087,0.013393,0.01620475,0.930626,0.007469,0.00938725,0.0101375,0.01195525,0.431773,0.017089,0.01911575,0.0199065,0.022948,0.900337,0.000158,0.009754,0.011517,0.0146615,0.850264,0.000159,0.009945,0.011674,0.01356475,0.812314,0.000159,0.00866,0.010235,0.0123845,0.584191,0.000159,0.00849925,0.0100475,0.01276125,0.683185
1320,0.233009,0.375857,0.428522,0.4910935,0.779037,0,0.31996875,0.362966,0.40423875,0.551245,0.438146,0.66895725,0.752394,0.8332675,1.142882,0,0.3106325,0.404926,0.482746,0.755905,0,0.2753695,0.3380055,0.389435,0.735582,0.008621,0.01216075,0.0134295,0.01973325,0.956203,0.007113,0.0094855,0.0103235,0.01385225,0.427875,0.016925,0.019063,0.019851,0.02282725,0.889499,0.000242,0.009795,0.011443,0.0134595,0.813131,0.000159,0.01012525,0.0118595,0.014505,0.865553,0.000159,0.00869675,0.010491,0.012763,0.74163,8.4E-05,0.00857225,0.0100785,0.01191625,0.603666
1321,0.21444,0.3731495,0.427827,0.4873815,0.770714,0.000504,0.3219905,0.363059,0.40226725,0.547395,0.428912,0.6606205,0.746698,0.826639,1.181165,0,0.31126275,0.408021,0.4814205,0.793956,0,0.27571325,0.3358425,0.38924125,0.622045,0.009021,0.01222425,0.0134905,0.02059725,0.987633,0.007252,0.009559,0.01035,0.0139925,0.437551,0.016784,0.0191515,0.020005,0.0219655,0.883225,0.000159,0.009834,0.011559,0.01389375,0.871917,0.000317,0.010035,0.011768,0.0146115,0.869169,8.4E-05,0.00877325,0.0102105,0.0121985,0.702158,0,0.008625,0.009996,0.01208025,0.658718
1322,0.226723,0.3725935,0.4258085,0.48946525,0.737173,0,0.31823075,0.36121,0.40290275,0.544472,0.46309,0.6630975,0.740505,0.8342265,1.131587,0,0.31072525,0.405594,0.48085375,0.771632,0,0.274606,0.332479,0.389091,0.602378,0.008819,0.01204375,0.0134905,0.016253,1.078439,0.007664,0.00939175,0.0101945,0.01182025,0.43009,0.017086,0.0191145,0.0199195,0.02338975,0.881005,0.000159,0.00968875,0.011528,0.01389775,0.828261,0,0.009825,0.0116855,0.01376125,0.856365,0,0.008717,0.010398,0.01265,0.690549,0,0.0087025,0.010126,0.0123705,0.566518
1323,0.220083,0.37553625,0.4297685,0.48887675,0.729921,0,0.32150475,0.360827,0.39783375,0.552229,0.425248,0.66175925,0.7415075,0.8201015,1.176787,0,0.3095245,0.40574,0.47878175,0.794889,0,0.26935875,0.3320895,0.38862975,0.626551,0.008488,0.0120995,0.013317,0.0161055,0.986493,0.007714,0.009482,0.0103865,0.01341975,0.426505,0.016815,0.019138,0.0199805,0.021555,0.892788,0.000317,0.009779,0.011589,0.013725,0.862261,0.000159,0.0098185,0.0114995,0.0137505,0.914485,0,0.00861375,0.010305,0.01269275,0.621804,0.000159,0.00846475,0.010024,0.0122195,0.625776
1324,0.235221,0.377512,0.4325305,0.49550125,0.779585,0,0.32023075,0.3605935,0.39980075,0.536728,0.426662,0.6610185,0.74107,0.82241575,1.164833,0,0.3097905,0.405164,0.482356,0.731931,0,0.2752525,0.336766,0.38934525,0.638862,0.008792,0.012066,0.0133725,0.018274,0.974673,0.007748,0.00933975,0.010041,0.01162325,0.420899,0.016695,0.01913275,0.019956,0.021433,0.883438,0.000159,0.0097115,0.011448,0.0132435,0.809674,0.000317,0.0097985,0.011627,0.01379175,0.90378,0,0.00871875,0.010294,0.0124515,0.694115,0.000159,0.00857325,0.010084,0.0120705,0.641489
1325,0.236811,0.37598375,0.4305585,0.49075825,0.712847,0,0.316611,0.3567565,0.39530875,0.563522,0.431096,0.6567145,0.738386,0.82542575,1.13643,0,0.31419625,0.407899,0.48127825,0.768112,0,0.2741665,0.334726,0.3892355,0.660693,0.009122,0.01214025,0.013387,0.01963025,0.972621,0.006798,0.00927875,0.009971,0.01108475,0.426908,0.016771,0.019047,0.0198315,0.02099625,0.892206,0.000159,0.00982025,0.0115635,0.01365,0.928248,0,0.009729,0.0114545,0.0136935,0.957025,0,0.008676,0.010399,0.0125245,0.662088,0,0.00856775,0.010166,0.012084,0.603501
1326,0.247342,0.37826975,0.428456,0.49256675,0.717414,0,0.3174045,0.355986,0.40004075,0.567995,0.45396,0.653301,0.73004,0.8193725,1.121455,0,0.31517675,0.405937,0.480016,0.792053,0,0.276318,0.332552,0.3848945,0.634433,0.008252,0.01212225,0.013353,0.016273,1.010624,0.007762,0.00945725,0.01027,0.01376225,0.427223,0.01668,0.01908475,0.020035,0.0241505,0.888055,0.000159,0.00982375,0.0116335,0.01428725,0.792757,0.000159,0.0098845,0.011458,0.01362125,0.836736,0,0.008758,0.0105085,0.0126095,0.708482,0.000159,0.00848875,0.010018,0.0120275,0.676983
1327,0.206805,0.37897425,0.4316345,0.4873995,0.790959,0,0.31397975,0.3581505,0.3959,0.546747,0.446858,0.6547535,0.737796,0.8209645,1.198782,0,0.31618175,0.406494,0.48041675,0.71745,0,0.275183,0.3336815,0.385436,0.714578,0.008783,0.01225125,0.013433,0.01697,1.006839,0.007887,0.0093875,0.0101715,0.011868,0.441048,0.016687,0.01918275,0.020114,0.02334025,0.904568,0.000317,0.0099115,0.011631,0.01395025,0.920587,0.000156,0.00991625,0.0115045,0.01423375,0.849155,0.000157,0.0086185,0.010234,0.0122105,0.67317,0.000158,0.00858575,0.010229,0.0131285,0.64354
